brand,main_category,name,price
CU,식품,제스프리)썬골드키위(컵),"3,200"
CU,식품,헤이밀)왕만두고기2입,"2,700"
CU,식품,사조)불닭숯불구이후랑크,"2,000"
CU,식품,동원)어단백바두부,"3,500"
CU,식품,동원)어단백바닭가슴살,"3,500"
CU,음료,동서)심플리블랙240ml,"2,300"
CU,음료,오리온)제주용암수P530ml,"1,000"
CU,음료,롯데)델몬트제주감귤1.5L,"3,800"
CU,음료,서강)홍루이젠밀크티휴,"2,700"
CU,음료,비어)칭따오논알콜캔330ml,"2,200"
CU,음료,돈시몬)착즙오렌지주스1L,"4,900"
CU,음료,동아)나랑드사이다캔245ml,"1,200"
CU,음료,서울)강릉커피라떼컵250ml,"2,800"
CU,음료,한독)레디큐프로P120ml,"6,000"
CU,음료,서울)타트체리250ml,"1,800"
CU,음료,OKF)레몬C스파클링500ml,"1,800"
CU,음료,셀렉스)프로핏초코330ml,"3,300"
CU,음료,코카)코카제로P1.5L,"4,000"
CU,음료,빙그레)닥터캡슐베리,"2,300"
CU,음료,동원)얼라이브청포도250ml,"1,700"
CU,음료,레쓰비)그란데헤이즐넛500,"2,200"
CU,음료,삼육)검은콩호두아몬드병,"1,400"
CU,음료,OKF)요구르트스파클링제로,"2,200"
CU,음료,코카)미닛포도P350ml,"1,950"
CU,음료,해태)갈아만든배P500ml,"2,300"
CU,음료,정식품)검은콩고칼슘병,"1,500"
CU,음료,동원)청미채그린200ml,"1,200"
CU,음료,동원)청미채옐로우200ml,"1,200"
CU,음료,코카)씨그램애플P350ml,"1,500"
CU,음료,와일드베리)링곤베리350ml,"1,500"
CU,음료,롯)아이시스에코500ml*20,"18,000"
CU,음료,빙그레)올데이아메리카노,"4,200"
CU,음료,빙그레)올데이헤이즐넛1L,"4,200"
CU,음료,롯데)델몬트오렌지P400ml,"2,200"
CU,음료,롯데)델몬트포도400ml,"2,200"
CU,음료,오비)카스논알콜캔355,"2,000"
CU,음료,롯데)펩시제로라임P500ml,"2,300"
CU,음료,마시는식사비건카카오,"2,200"
CU,음료,마시는식사비건그레인,"2,200"
CU,음료,롯데)칠성사이다제로P500,"2,300"
CU,음료,롯데)칠성사이다제로P1.5,"3,900"
CU,음료,코카)환타파인애플캔250ml,"1,600"
CU,음료,풀무원)잇츠프로틴초코,"2,500"
CU,음료,웅진)자연은납작복숭아340,"1,600"
CU,음료,del)벤티컵얼음400g,"1,300"
CU,음료,PBICK)카페라떼320ml,"1,900"
CU,음료,PBICK)아메리카노320ml,"1,900"
CU,음료,남양)말차에몽190ml,"1,600"
CU,음료,클룹)애사비화이트발사믹,"2,500"
CU,음료,푸드)블랙커런트팝핑톡톡,"1,700"
CU,음료,올리)DIY봉지로얼음800g,"2,100"
CU,음료,서울)듀오안화이바사과,"2,300"
CU,음료,서울)듀오안오리지널푸룬,"2,300"
CU,음료,서울)포리커피200ml,"2,800"
CU,음료,동아)오란씨파인캔350ml,"1,800"
CU,음료,코카)조지아스윗블랙470ml,"2,800"
CU,음료,남양)테이크핏몬스터고소,"3,900"
CU,음료,롯데)칠성사이다제로캔310,"1,800"
CU,음료,롯데)펩시제로라임캔310ml,"1,800"
CU,음료,정식품)검은콩깨베지밀,"1,400"
CU,음료,hy)후지야레몬스쿼시350,"2,700"
CU,음료,푸드)샤인머스캣팝핑톡톡,"1,700"
CU,음료,서울FB)가나디망고드링크,"2,300"
CU,음료,농심)카프리오렌지망고,"1,100"
CU,음료,스벅)카페베로나블랙275ml,"2,800"
CU,음료,쟈뎅)시그니헤이즐넛320ml,"1,600"
CU,음료,쟈뎅)시그니처스위트320ml,"1,600"
CU,음료,1945레몬콜라350,"1,800"
CU,음료,1945라임사이다350,"1,800"
CU,음료,쟈뎅)시그니아메블랙320ml,"1,600"
CU,음료,모구)제로슈가트로피컬320,"1,700"
CU,음료,롯데)솔의눈제로P500ml,"2,000"
CU,음료,hy)윌저지방150ml,"2,000"
CU,음료,hy)윌150ml,"2,000"
CU,음료,PBICK)초코프렌즈500ml,"2,000"
CU,음료,정식품)고단백플레인팩,"1,600"
CU,음료,제주향)천혜향주스P330ml,"3,000"
CU,음료,제주향)청귤주스P330ml,"3,000"
CU,음료,제주향)한라봉주스P330ml,"3,000"
CU,음료,현대그린)카페베르나노350,"2,600"
CU,음료,빙그레)요플레그릭180g,"2,200"
CU,음료,PBICK)쿠앤크프렌즈500ml,"2,000"
CU,음료,스벅)피지오피치딸기400ml,"2,500"
CU,음료,스벅)피지오쿨라임400ml,"2,500"
CU,음료,스벅)시그니처초콜릿200ml,"1,900"
CU,음료,닥터유)단백질딸기팩350,"3,900"
CU,음료,롯데)오트몬드쿠앤크250ml,"2,900"
CU,음료,롯데)오트몬드초코250ml,"2,900"
CU,음료,롯데)레쓰비마일드230ml,"1,400"
CU,음료,코카)코카콜라제로제로500,"2,400"
CU,음료,서울)미노스멜론우유235ml,"2,400"
CU,음료,하이트)티도씨체리P500ml,"2,500"
CU,음료,하이트)티도씨자몽P500ml,"2,500"
CU,음료,갈바니나)레몬탄산수P500m,"1,600"
CU,음료,갈바니나)라임탄산수P500m,"1,600"
CU,음료,농심)루이보스티P600ml,"3,400"
CU,음료,대상)뉴케어프로초코350ml,"3,900"
CU,음료,빙그레)880딸기크림우유,880
CU,음료,서울FB)가나디바나나우유,"2,300"
CU,음료,한화)이글스에너지부스410,"2,000"
CU,음료,쟈뎅)루이보스피치망고500,"2,500"
CU,음료,쟈뎅)히비스애플오렌지500,"2,500"
CU,음료,남양)과수원드링크230ml,"1,200"
CU,음료,롯데)마운틴듀제로캔355ml,"1,700"
CU,음료,현대)미에로화이스파클500,"2,700"
CU,음료,우양)자몽맛가나디190ml,"1,600"
CU,음료,우양)망고맛가나디190ml,"1,600"
CU,음료,우양)사과맛가나디190ml,"1,600"
CU,음료,매일)카페라떼헤이즐넛190,"1,400"
CU,음료,매일)카페라떼클래식190,"1,400"
CU,음료,스벅)시그니처밀크티P325,"2,600"
CU,음료,할리스)바닐라딜라이트450,"3,200"
CU,음료,할리스)블랙아리아아메550,"3,200"
CU,음료,할리스)시그니처아메P550,"3,200"
CU,음료,도성)6년근홍삼진액팩70ml,"1,300"
CU,음료,올리)수박망고화채컵450g,"4,500"
CU,음료,푸르밀)케냐AA라떼300ml,"2,900"
CU,음료,푸르밀)예가체프라떼300ml,"2,900"
CU,음료,서울)요구르트1.7L,"4,900"
CU,음료,서울)커피타운헤이즐넛250,"2,600"
CU,음료,코카)닥터페퍼제로스트350,"1,900"
CU,음료,코카)환타멜론P600ml,"2,200"
CU,음료,롯데)칠성사이다오렌지500,"2,300"
CU,음료,롯데)깨수깡캔160ml,"5,000"
CU,음료,비비랩)애사비워터230ml,"1,800"
CU,음료,비비랩)레몬워터230ml,"1,800"
CU,음료,HK)컨디션탄산제로병100ml,"5,000"
CU,음료,OKF)제로오렌지탄산캔500,"2,700"
CU,음료,OKF)제로청포도탄산캔500,"2,700"
CU,음료,OKF)제로딸기탄산캔500,"2,700"
CU,음료,인테)레몬즙워터P500ml,"2,600"
CU,음료,유한)내일N숙취해소병100,"5,000"
CU,음료,롯데)핫식스더킹애플캔355,"2,300"
CU,음료,롯데)탐스오렌지캔355ml,"1,500"
CU,음료,인테)애사비스파클링P350,"2,500"
CU,음료,모구)솜사탕젤리P320ml,"1,700"
CU,음료,모구)풍선껌젤리P320ml,"1,700"
CU,음료,올리)3990봉지얼음3.3kg,"3,990"
CU,음료,한화)이글스이온부스터410,"2,000"
CU,음료,삼경)가나디레몬비타워터,"2,500"
CU,음료,삼경)가나디자몽비타워터,"2,500"
CU,음료,삼경)가나디레몬녹차P500,"2,500"
CU,음료,삼경)가나디납복녹차P500,"2,500"
CU,음료,정식품)진한콩국물950ml,"3,700"
CU,음료,태웅)990아메리카노스위트,990
CU,음료,신이어)유기농보리차P600,"2,500"
CU,음료,동화)배러애사비P120g,"3,500"
CU,음료,동화)배러푸룬P120g,"3,500"
CU,음료,정지영)아메리카노P500ml,"2,800"
CU,음료,정지영)디카페아메P500ml,"2,800"
CU,음료,팔도)뽀로로밀크톡P335ml,"1,700"
CU,음료,HK)새싹보리블랙P500ml,"2,500"
CU,음료,이디야)블렌딩티망고피치,"1,800"
CU,음료,이디야)블렌딩티유자자몽,"1,800"
CU,음료,풀무원)그릭설탕무첨가400,"4,600"
CU,음료,동화)배러텐션P120g,"3,500"
CU,음료,동화)배러레스트P120g,"3,500"
CU,음료,티니핑)빤짝핑달콤꿀물,"2,500"
CU,음료,오비)카스레몬논알콜캔473,"2,800"
CU,음료,웅진)프로타민초코250ml,"3,800"
CU,음료,웅진)프로타민고소한250ml,"3,800"
CU,음료,일화)파이어플럼레몬캔500,"2,700"
CU,음료,일화)파이어망고패션캔500,"2,700"
CU,음료,매일)바나나맛있다무가당,"1,500"
CU,음료,매일)그릭드링킹바나나190,"2,900"
CU,음료,매일)그릭드링킹플레인190,"2,900"
CU,음료,코카)스프라이트제로칠350,"1,900"
CU,음료,코카)일로하스피치P540,"2,500"
CU,음료,남양)테이크핏몬스터350ml,"3,900"
CU,음료,동원)윤곽나인P500ml,"2,200"
CU,음료,스벅)프라푸치바닐라병281,"3,100"
CU,음료,코카)몬스터파피용캔355,"2,300"
CU,음료,서울)흰우유1.8L,"6,200"
CU,음료,일화)맥콜P500ml,"2,000"
CU,음료,롯데)클라우드논알콜릭500,"2,800"
CU,음료,함소아)튼튼워터복숭아,"1,200"
CU,음료,함소아)튼튼워터요구르트,"1,200"
CU,음료,베어스)더빅아이스컵650g,"1,900"
CU,음료,티니핑)빛나핑배에이드,"1,400"
CU,음료,티니핑)오로라자두에이드,"1,400"
CU,음료,티니핑)하츄핑딸기에이드,"1,400"
CU,음료,태웅)990아메리카노블랙,990
CU,음료,롯데)메가톤라떼230ml,"1,900"
CU,음료,티니핑)빤짝핑바나나우유,"1,900"
CU,음료,티니핑)하츄핑딸기우유,"1,900"
CU,음료,삼경)널담에너지자몽캔355,"2,300"
CU,음료,서영)모닝이즈백병100ml,"5,000"
CU,음료,가나디)딸기우유500ml,"2,200"
CU,음료,가나디)초코우유500ml,"2,200"
CU,음료,hy)야쿠르트제로190ml,"1,200"
CU,음료,롯데)핫식스프로멀티캔355,"2,700"
CU,음료,롯데)핫식스프로오리캔355,"2,700"
CU,음료,링티)레몬라이트P1L,"4,500"
CU,음료,브리티시)헤이즐넛P500ml,"2,800"
CU,음료,브리티시)블랙아메P500ml,"2,800"
CU,음료,정식품)커피블렌딩소이,"2,300"
CU,음료,광동)위생천스파클링제로,"1,100"
CU,음료,링티)씨너지에너지캔250,"2,200"
CU,음료,광동)비타500이온플러스,"2,000"
CU,음료,빙그레)따옴라이트청사과,"2,400"
CU,음료,빙그레)따옴라이트복숭아,"2,400"
CU,음료,빙그레)아카페라UP디카페,"2,600"
CU,음료,코카)파워라임제로P600,"2,400"
CU,음료,롯데)핫식스더킹제로캔500,"3,000"
CU,음료,롯데)핫식스더킹파워캔500,"3,000"
CU,음료,롯데)칸타타헤이즐넛320ml,"1,700"
CU,음료,코오롱)리얼아미노워터230,"1,600"
CU,음료,대상)아르포텐코어핏캔355,"2,200"
CU,음료,대상)아르포텐포커스캔355,"2,200"
CU,음료,HK)티로그자두홍차P500,"2,500"
CU,음료,HK)티로그청포도홍차P500,"2,500"
CU,음료,25del)스윗마티니340ml,"1,400"
CU,음료,25del)블랙마티니340ml,"1,400"
CU,음료,종근당)아임비타에너지샷,"2,200"
CU,음료,25del)메론팝핑톡230ml,"1,600"
CU,음료,25del)코코넛워터멜론팝핑,"1,600"
CU,음료,25del)레몬팝핑톡230ml,"1,600"
CU,음료,하림)오늘단백밀크초코,"2,900"
CU,음료,하림)오늘단백밀크카라멜,"2,900"
CU,음료,hy)갓비움애사비마일드,"2,400"
CU,음료,서울)강릉아인슈페너250ml,"2,800"
CU,음료,서울)멜론우유300ml,"2,100"
CU,음료,풀무원)아임리얼100사과,"1,800"
CU,음료,풀무원)아임리얼100레몬,"1,800"
CU,음료,빙그레)더단백워터청사과,"3,900"
CU,음료,빙그레)요플레오베지케일,"2,400"
CU,음료,빙그레)요플레오베지ABC,"2,400"
CU,음료,빙그레)더단백워터백자몽,"3,900"
CU,음료,롯데)펩시제로모히토P500,"2,300"
CU,음료,농심)츄파코코레몬240ml,"1,600"
CU,음료,하이트)보리누룽지P520,"2,200"
CU,음료,25del)피나콜라다에이드,"1,400"
CU,음료,동아)데미레드애플캔350ml,"1,900"
CU,음료,빙그레)슈퍼부스트파워500,"3,200"
CU,음료,25del)디카페인아메340ml,"1,400"
CU,음료,25del)콜드브루아메340ml,"1,400"
CU,음료,일화)레몬애사비소다캔250,"1,700"
CU,음료,롯데)펩시제로라임캔490ml,"2,300"
CU,음료,롯데)칠성사이다캔490ml,"2,300"
CU,음료,25del)키위에이드340ml,"1,200"
CU,음료,25del)수박에이드340ml,"1,200"
CU,음료,25del)망고에이드340ml,"1,200"
CU,음료,이그니스)바이탈레몬캔500,"2,700"
CU,음료,서울)후레쉬우유900ml,"3,000"
CU,음료,빙그레)오늘의커피연유,"2,700"
CU,음료,25del)청포도에이드340,"1,200"
CU,음료,25del)블루레몬에이드340,"1,200"
CU,음료,쥬맥스)오후홍차레몬P500,"3,300"
CU,음료,쥬맥스)오후홍차스트P500,"3,300"
CU,음료,인테)메론소다제로250,"1,700"
CU,음료,인테)구름소다제로250,"1,700"
CU,음료,동원)양반유자차P500ml,"2,200"
CU,음료,인테)슈로코코제로요구340,"2,500"
CU,음료,인테)슈로코코제로피치340,"2,500"
CU,음료,풀무원)요거톡레몬머랭,"2,200"
CU,음료,25del)캐러멜라떼340ml,"2,000"
CU,음료,25del)바닐라라떼340ml,"2,000"
CU,음료,매일)피크닉천도복숭아240,"1,000"
CU,음료,서울)올데이제로청매실,"1,800"
CU,음료,박대리)맛점커피바나나300,"2,600"
CU,음료,빙그레)바나나우유무가당,"1,800"
CU,음료,동원)비타C자몽에이드500,"2,200"
CU,음료,25del)제로헤이즐넛향500,"1,800"
CU,음료,동아)모닝케어프레스온G병,"6,000"
CU,음료,동아)모닝케어프레스온H병,"6,000"
CU,음료,맑은)T없이맑은차P500ml,"2,200"
CU,음료,25del)복숭아아이스티340,"1,200"
CU,음료,연세)마카다미아초코190ml,"1,600"
CU,음료,연세)딸기우유190ml,"1,600"
CU,음료,동원)소화잘되는바닐라떼,"2,800"
CU,음료,동원)소화잘되는카페라떼,"2,800"
CU,음료,풀무원)비타미니즈딸기,"1,500"
CU,음료,풀무원)비타미니즈자두,"1,500"
CU,음료,빙그레)왕실초코190ml,"1,600"
CU,음료,25del)헤이즐넛향340ml,"1,200"
CU,음료,올리)얼린통귤얼음컵140g,"1,600"
CU,음료,동원)생크림요거트150g,"2,900"
CU,음료,서울)복숭아요구르트750ml,"2,900"
CU,음료,건사)저당밀크티160ml,"2,200"
CU,음료,건사)저당티라미수160ml,"2,200"
CU,음료,요즘)그릭애플시나몬,"4,900"
CU,음료,요즘)그릭그래놀라,"4,900"
CU,음료,풀무원)액티비아딸기150g,"3,200"
CU,음료,풀무원)액티비아사과150g,"3,200"
CU,음료,서울)미노스바나나우유235,"2,400"
CU,음료,빙그레)오늘의커피바닐라,"2,700"
CU,음료,빙그레)오늘의커피라떼,"2,700"
CU,음료,롯데)클라우드논알콜캔350,"1,500"
CU,음료,코카)몬스터스트로베리355,"2,300"
CU,음료,일화)에버데이에너지P500,"2,800"
CU,음료,일화)에버데이이온P500ml,"2,800"
CU,음료,코카)코카콜라제로제로350,"2,100"
CU,음료,웅진)카무트현미차P500ml,"2,500"
CU,음료,동원)덴마크커피커피우유,"2,100"
CU,음료,hy)호우섬홍콩밀크티350ml,"2,600"
CU,음료,서울)멸균우유200ml,"1,200"
CU,음료,동원)먹는샘물P500ml,"1,000"
CU,음료,동아)얼박복숭아210ml,"1,800"
CU,음료,동아)얼박샤인머스캣210ml,"1,800"
CU,음료,동아)얼박오리지널210ml,"1,800"
CU,음료,동원)얼라이브자몽200ml,"1,500"
CU,음료,동원)얼라이브망고200ml,"1,500"
CU,음료,롯데)델몬트토마토P400ml,"2,200"
CU,음료,태웅)초록애플마티니230ml,"1,600"
CU,음료,태웅)레드썬라이즈230ml,"1,600"
CU,음료,비알)오늘의꿀유자P280ml,"1,800"
CU,음료,웅진)꿀홍삼P280ml,"2,000"
CU,음료,짱구)찐아메리카노900ml,"3,000"
CU,음료,비알)오늘의꿀헛개P280ml,"1,800"
CU,음료,남양)맛있는두유검은콩190,"1,500"
CU,음료,남양)맛있는두유담백190,"1,500"
CU,음료,삼경)하타소다피치500,"3,500"
CU,음료,삼경)하타소다그레이프500,"3,500"
CU,음료,삼경)하타소다오리지널500,"3,500"
CU,음료,삼경)산가리아멜론소다500,"3,500"
CU,음료,종근당)멀티비타4U100ml,"1,800"
CU,음료,매일)바이오그릭플레인150,"3,400"
CU,음료,남양)소화잘되는우유900ml,"3,300"
CU,음료,코카)몬스터울트라캔500ml,"3,000"
CU,음료,코카)몬스터에너지캔500ml,"3,000"
CU,음료,코카)코카콜라제로캔190m,"1,500"
CU,음료,예지픽)달달커피헤이즐넛,"2,600"
CU,음료,예지픽)달달커피오리지널,"2,600"
CU,음료,디지몬)애플망고아이스티,"2,600"
CU,음료,엉덩이탐정)복숭아아이스,"2,600"
CU,음료,랩노쉬)프로틴쿠앤크P350,"3,800"
CU,음료,삼양)프로틴드롭P500ml,"3,500"
CU,음료,BP)뱅쇼에이드230ml,"1,500"
CU,음료,동화)부채표쌍화원100ml,"1,200"
CU,음료,롯데)아이시스8.0P300ml,700
CU,음료,링티)제로레몬라이트P500,"3,200"
CU,음료,대상)뉴케어올프로틴곡물,"3,300"
CU,음료,대상)뉴케어올프로틴초코,"3,300"
CU,음료,대상)뉴케어올프로틴바나,"3,300"
CU,음료,모구)리치젤리P500ml,"2,300"
CU,음료,모구)복숭아젤리P500ml,"2,300"
CU,음료,셀렉스)프로핏바나나,"2,900"
CU,음료,CJ)얼티브프로틴맛밤,"2,900"
CU,음료,동원)소화잘되는초코190ml,"1,500"
CU,음료,동원)소화잘되는딸기190ml,"1,500"
CU,음료,미루꾸)플랫그레이라떼,"3,500"
CU,음료,미루꾸)플랫너티라떼,"3,500"
CU,음료,미루꾸)플랫슈패너라떼,"3,500"
CU,음료,HEYROO디카페인아메리카노,"1,900"
CU,음료,칸타타)아마레또라떼P340,"2,500"
CU,음료,풀무원)그릭딸기베리150g,"3,900"
CU,음료,매일)바리스타무가당에스,"3,500"
CU,음료,매일)바리스타무가당바닐,"3,500"
CU,음료,빙그레)990초코우유,990
CU,음료,빙그레)990딸기우유,990
CU,음료,빙그레)더단백멜론드링크,"2,900"
CU,음료,비알)배스킨라빈스멜론,"1,500"
CU,음료,매일)그릭파우치플레인120,"3,400"
CU,음료,매일)그릭파우치허니120,"3,400"
CU,음료,서울)프로틴에너지커피,"2,900"
CU,음료,서울)프로틴에너지초코,"2,900"
CU,음료,서울FB)우유듬뿍180ml,900
CU,음료,하이트)포멜로논알콜캔350,"1,800"
CU,음료,건사)레몬스파클링P500ml,"2,200"
CU,음료,건사)유자스파클링P500ml,"2,200"
CU,음료,PBICK)블루레몬에이드P410,"1,500"
CU,음료,하이트)진로토닉워터600ml,"2,600"
CU,음료,삼경)오트사이드초코200ml,"1,500"
CU,음료,삼경)오트사이드오리200ml,"1,500"
CU,음료,삼경)오트사이드바리스1L,"5,500"
CU,음료,삼경)싱하소다워터325ml,"1,800"
CU,음료,올리)빅볼레몬얼음컵170g,"1,500"
CU,음료,광동)제주삼다수P330ml,850
CU,음료,닥터유)단백질초코팩350,"3,900"
CU,음료,풀무원)아임리얼당근190ml,"3,700"
CU,음료,롯데)펩시제로제로P500ml,"2,300"
CU,음료,거림)산펠레그리노병250ml,"2,500"
CU,음료,마담홍)클래식버블티캔315,"2,500"
CU,음료,마담홍)흑당버블티캔315,"2,500"
CU,음료,박대리)출근커피바닐라300,"2,600"
CU,음료,박대리)퇴근커피카라멜300,"2,600"
CU,음료,오롤리)그릭플레인100g,"3,500"
CU,음료,보령)우유창고플랫화이트,"2,700"
CU,음료,스벅)카페모카컵320ml,"3,300"
CU,음료,더본)빽다방블랙커피P500,"2,700"
CU,음료,롯데)아이시스2LP4입,"2,700"
CU,음료,올덴)멸균우유1L,"2,200"
CU,음료,올덴)멸균우유저지방1L,"2,200"
CU,음료,매일)허쉬초코바나나190ml,"1,600"
CU,음료,매일)허쉬초코딸기190ml,"1,600"
CU,음료,코카)코카콜라제로캔490ml,"2,300"
CU,음료,코카)코카콜라레드캔490ml,"2,300"
CU,음료,닥터유)단백질딸기팩250,"2,900"
CU,음료,동서)스타벅스돌체캔275ml,"3,300"
CU,음료,오비)버드와이저무알콜330,"2,000"
CU,음료,코카)몬스터오지레몬캔355,"2,300"
CU,음료,서울)A2플러스우유710ml,"3,900"
CU,음료,롯데)칠성사이다그린P500,"2,300"
CU,음료,롯데)트레비플레인P500ml,"1,800"
CU,음료,팔도)비락식혜제로캔238,"1,300"
CU,음료,풀무원)그릭플레인150g,"3,900"
CU,음료,동서)헤이즐넛향1L,"3,600"
CU,음료,올리)더빅아이스컵650g,"1,900"
CU,음료,동화)하루한병마그네슘100,"2,000"
CU,음료,동화)하루한병밀크씨슬100,"2,000"
CU,음료,동원)하이요구르트280ml,"1,700"
CU,음료,서울)커피타운모카250ml,"2,600"
CU,음료,서울)커피타운바닐라250ml,"2,600"
CU,음료,서울)내안의진짜딸기280ml,"2,300"
CU,음료,서울)내안의진짜초코280ml,"2,300"
CU,음료,정식품)고단백두유초코팩,"1,600"
CU,음료,BP)아메리카노블랙1L,"3,600"
CU,음료,프릳츠)바닐라라떼250ml,"2,900"
CU,음료,프릳츠)카페라떼250ml,"2,900"
CU,음료,팔도)야관문차캔340ml,"1,500"
CU,음료,종근당)다이어트코치커피,"3,500"
CU,음료,종근당)다이어트코치초코,"3,500"
CU,음료,동원)블루캔디밀크소다500,"2,200"
CU,음료,광동)비타500제로스파클링,"1,600"
CU,음료,코카)코카제로체리P500ml,"2,400"
CU,음료,모구)수박젤리P320ml,"1,700"
CU,음료,HDEX)퍼포먼스체리라임500,"2,500"
CU,음료,HK)스파클링애플캔355,"2,000"
CU,음료,HK)스파클링복숭아캔355,"2,000"
CU,음료,던킨)녹차샤인아이스P500,"2,200"
CU,음료,던킨)홍차피치아이스P500,"2,200"
CU,음료,비알)리브레블랙300,"2,900"
CU,음료,정관장)홍삼원파우치100ml,"1,600"
CU,음료,광동)비타500제로340ml,"2,000"
CU,음료,광동)썬키스트제로자두600,"2,200"
CU,음료,웅진)유기농하늘보리P500,"2,500"
CU,음료,웅진)헛개차캔340ml,"1,500"
CU,음료,매일)바이오프로틴사과,"3,800"
CU,음료,매일)바이오프로틴플레인,"3,800"
CU,음료,빙그레)아카페라벤티헤이,"3,200"
CU,음료,빙그레)아카페라벤티아메,"3,200"
CU,음료,롯데)게토레이제로P600ml,"2,200"
CU,음료,스벅)셀렉트카라멜300ml,"2,900"
CU,음료,동서)레드불퍼플캔250ml,"2,400"
CU,음료,클룹)애사비타트체리P500,"2,500"
CU,음료,클룹)애사비오리지널P500,"2,500"
CU,음료,할리스)카라멜마끼아또,"3,000"
CU,음료,쟈뎅)마이쮸트리플베리230,"1,700"
CU,음료,쟈뎅)마이쮸납작복숭아230,"1,700"
CU,음료,유한)내일N숙취해소100ml,"5,000"
CU,음료,웅진)푸룬부스터P200ml,"4,500"
CU,음료,서울)A2플러스우유180ml,"1,700"
CU,음료,동아)나랑드사이다캔345ml,"1,800"
CU,생활용품,더블유)핸드크림머스크,"4,500"
CU,생활용품,더블유)핸드크림코튼향,"4,500"
CU,생활용품,도루코)페이스6면도3입,"8,600"
CU,생활용품,티머니)조앤프렌즈블랙,"6,000"
CU,생활용품,티머니)조앤프렌즈블루,"6,000"
CU,생활용품,티머니)조앤프렌즈핑크,"6,000"
CU,생활용품,동아)육식파키위효소3g,"2,000"
CU,생활용품,이즐)하트품은메타몽카드,"6,500"
CU,생활용품,이즐)춤추는메타몽카드,"6,500"
CU,생활용품,쿤달)퓨어바디워시200ml,"5,000"
CU,생활용품,쿤달)트리트먼트200ml,"5,000"
CU,생활용품,쿤달)네이처샴푸200ml,"5,000"
CU,생활용품,이즐)귀칼무한성태피기획,"7,000"
CU,생활용품,티머니)트래블카드플러스,"6,000"
CU,생활용품,동아)올리브오일10g,"2,000"
CU,생활용품,CU프렌즈)뉴3in1케이블,"15,500"
CU,생활용품,CU프렌즈)CtoC고속케이블,"12,500"
CU,생활용품,CU프렌즈)65W초고속충전기,"29,900"
CU,생활용품,VT)리들샷립타투코랄,"6,900"
CU,생활용품,VT)리들샷립타투로즈,"6,900"
CU,생활용품,T1)탑티어핫팩,"1,500"
CU,생활용품,종근당)두뇌기억력10정,"5,000"
CU,생활용품,종근당)종합건강10정,"5,000"
CU,생활용품,종근당)간건강10정,"5,000"
CU,생활용품,종근당)뼈건강10정,"5,000"
CU,생활용품,종근당)다이어트10정,"5,000"
CU,생활용품,종근당)장건강10정,"5,000"
CU,생활용품,종근당)눈건강10정,"5,000"
CU,생활용품,종근당)혈행건강10정,"5,000"
CU,생활용품,종근당)이너케어10정,"5,000"
CU,생활용품,비비안)25남성모달팬티105,"9,900"
CU,생활용품,비비안)25남성모달팬티100,"9,900"
CU,생활용품,비비안)25여성모달팬티95,"8,900"
CU,생활용품,비비안)25여성모달팬티100,"8,900"
CU,생활용품,마른5)히트기모남성하의L,"13,900"
CU,생활용품,마른5)히트기모남성상의L,"15,900"
CU,생활용품,이즐)한글춘배카드,"5,000"
CU,생활용품,이즐)세종춘배카드,"5,000"
CU,생활용품,CU프렌즈)뉴C타입케이블1m,"7,500"
CU,생활용품,CU프렌즈)뉴8핀케이블1m,"7,500"
CU,생활용품,포유)투명돌라이터,700
CU,생활용품,티머니)가나디꾸벅카드,"6,000"
CU,생활용품,티머니)가나디듀카드,"6,000"
CU,생활용품,동아)끓어올려10정,"5,000"
CU,생활용품,동아)관절해10정,"5,000"
CU,생활용품,동아)괜찮아릴렉스10정,"5,000"
CU,생활용품,동아)에너지10정,"5,000"
CU,생활용품,수미)파티스마트저당망고2입,"3,900"
CU,생활용품,동아)약골탈퇴10정,"5,000"
CU,생활용품,동아)이순간10정,"5,000"
CU,생활용품,동아)눈호강10정,"5,000"
CU,생활용품,동아)혈행의선순환10정,"5,000"
CU,생활용품,바세린)립세럼어드밴스,"9,900"
CU,생활용품,바세린)립세럼더마프로,"9,900"
CU,생활용품,나무)25스마트폰터치장갑,"8,000"
CU,생활용품,나무)25방한귀마개,"4,000"
CU,생활용품,엘르)25보온양말,"3,600"
CU,생활용품,페넬)25타이즈80D,"8,500"
CU,생활용품,페넬)25타이즈70D,"7,500"
CU,생활용품,비비안)25압박타이즈80D,"9,900"
CU,생활용품,비비안)25기모타이즈,"11,000"
CU,생활용품,비비안)25타이즈80D,"8,900"
CU,생활용품,비비안)25타이즈50D,"7,900"
CU,생활용품,비비안)25시스루타이즈80D,"14,900"
CU,생활용품,비비안25시스루기모타이즈,"18,900"
CU,생활용품,바세린)핑크버블리립,"5,500"
CU,생활용품,유시몰)오리지널치약106g,"9,900"
CU,생활용품,쏘피)유기농대형14P,"9,500"
CU,생활용품,쏘피)유기농중형16P,"9,500"
CU,생활용품,라엘)순면커버중형16P,"11,900"
CU,생활용품,크리)가습촉촉마스크2P,"3,300"
CU,생활용품,좋은)수퍼소프트대형4P,"3,000"
CU,생활용품,이즐)귀멸의칼날무한성편,"5,000"
CU,생활용품,뉴트)애사비탱글스틱20g,"2,000"
CU,생활용품,뉴트)비비유기농레몬자몽,"1,500"
CU,생활용품,아텍스)한교동립케어,"6,000"
CU,생활용품,아텍스)헬로키티립케어,"6,000"
